unique ID,Primary archt/firm,Primary archt/firm[1][Name],Primary archt/firm[1][Role],Primary archt/firm[1][Type],Primary archt/firm[2][Name],Primary archt/firm[2][Role],Primary archt/firm[2][Type],Primary archt/firm[3][Name],Primary archt/firm[3][Role],Primary archt/firm[3][Type],Primary archt/firm[4][Name],Primary archt/firm[4][Role],Primary archt/firm[4][Type],Primary archt/firm[5][Name],Primary archt/firm[5][Role],Primary archt/firm[5][Type],Primary archt/firm_flag
8319,unidentified | contributor,,,,,,,,,,,,,,,,0
8320,unidentified | contributor,,,,,,,,,,,,,,,,0
8321,unidentified | contributor,,,,,,,,,,,,,,,,0
8322,unidentified | contributor,,,,,,,,,,,,,,,,0
8323,unidentified | contributor,,,,,,,,,,,,,,,,0
8324,unidentified | contributor,,,,,,,,,,,,,,,,0
8325,unidentified | contributor,,,,,,,,,,,,,,,,0
8326,unidentified | contributor,,,,,,,,,,,,,,,,0
8327,unidentified | contributor,,,,,,,,,,,,,,,,0
8328,unidentified | contributor,,,,,,,,,,,,,,,,0
8329,unidentified | contributor,,,,,,,,,,,,,,,,0
8330,unidentified | contributor,,,,,,,,,,,,,,,,0
8331,unidentified | contributor,,,,,,,,,,,,,,,,0
8332,unidentified | contributor,,,,,,,,,,,,,,,,0
8333,unidentified | contributor,,,,,,,,,,,,,,,,0
8334,unidentified | contributor,,,,,,,,,,,,,,,,0
8335,unidentified | contributor,,,,,,,,,,,,,,,,0
8336,unidentified | contributor,,,,,,,,,,,,,,,,0
8337,unidentified | contributor,,,,,,,,,,,,,,,,0
8338,unidentified | contributor,,,,,,,,,,,,,,,,0
8339,unidentified | contributor,,,,,,,,,,,,,,,,0
8340,unidentified | contributor,,,,,,,,,,,,,,,,0
8341,unidentified | contributor,,,,,,,,,,,,,,,,0
8342,unidentified | contributor,,,,,,,,,,,,,,,,0
8343,unidentified | contributor,,,,,,,,,,,,,,,,0
8344,unidentified | contributor,,,,,,,,,,,,,,,,0
8345,unidentified | contributor,,,,,,,,,,,,,,,,0
8346,unidentified | contributor,,,,,,,,,,,,,,,,0
8347,unidentified | contributor,,,,,,,,,,,,,,,,0
8348,unidentified | contributor,,,,,,,,,,,,,,,,0
8349,unidentified | contributor,,,,,,,,,,,,,,,,0
8350,unidentified | contributor,,,,,,,,,,,,,,,,0
8351,unidentified | contributor,,,,,,,,,,,,,,,,0
8352,unidentified | contributor,,,,,,,,,,,,,,,,0
8353,unidentified | contributor,,,,,,,,,,,,,,,,0
8354,unidentified | contributor,,,,,,,,,,,,,,,,0
8355,unidentified | contributor,,,,,,,,,,,,,,,,0
8356,unidentified | contributor,,,,,,,,,,,,,,,,0
8357,unidentified | contributor,,,,,,,,,,,,,,,,0
8358,unidentified | contributor,,,,,,,,,,,,,,,,0
8359,unidentified | contributor,,,,,,,,,,,,,,,,0
8360,unidentified | contributor,,,,,,,,,,,,,,,,0
8361,unidentified | contributor,,,,,,,,,,,,,,,,0
8362,unidentified | contributor,,,,,,,,,,,,,,,,0
8363,unidentified | contributor,,,,,,,,,,,,,,,,0
8364,unidentified | contributor,,,,,,,,,,,,,,,,0
8365,unidentified | contributor,,,,,,,,,,,,,,,,0
8366,unidentified | contributor,,,,,,,,,,,,,,,,0
8367,unidentified | contributor,,,,,,,,,,,,,,,,0
8368,unidentified | contributor,,,,,,,,,,,,,,,,0
8369,unidentified | contributor,,,,,,,,,,,,,,,,0
14351,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14352,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14353,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14354,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14355,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14356,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14357,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14358,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14359,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14360,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14361,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14362,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14363,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14364,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14365,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14366,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14367,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14368,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14369,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14370,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14371,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14372,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14373,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14374,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14375,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14376,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14377,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14378,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14379,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14380,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14381,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14382,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14383,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14384,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14385,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14386,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14387,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14388,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14389,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14390,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14391,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14392,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
14393,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16793,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16794,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16795,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16796,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16797,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16798,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16799,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16800,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16801,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16802,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16803,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16804,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16805,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16806,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16807,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16808,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16809,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16810,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16811,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16812,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16813,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16814,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16815,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16816,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16817,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16818,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16819,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16820,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16821,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16822,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16823,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16824,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16825,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16826,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16827,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16828,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16829,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16830,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16831,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16832,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16833,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16834,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16835,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16836,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16838,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16839,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16840,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16841,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16842,unidentified | contributor,,,,,,,,,,,,,,,,0
16843,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16844,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16845,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16846,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16847,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16848,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16849,Urban Innovations Group,Urban Innovations Group,contributor,corporate,,,,,,,,,,,,,0
16850,unidentified | contributor,,,,,,,,,,,,,,,,0
17596,,nan,contributor,person,,,,,,,,,,,,,0
17644,,nan,contributor,person,,,,,,,,,,,,,0
17692,possibly Gordon or Ayres,possibly Gordon or Ayres,contributor,person,,,,,,,,,,,,,0
17696,Herbert M. Greene Company | architects and structural engineers,Herbert M. Greene Company,architects and structural engineers,corporate,,,,,,,,,,,,,0
984,"Phelps, Dewees & Simmons","Phelps, Dewees & Simmons",contributor,corporate,,,,,,,,,,,,,0
2422,"Herbert M. Greene, LaRoche, and Dahl | architects","Herbert M. Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
2423,Office of Supervising Architect,Office of Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2424,Office of Supervising Architect,Office of Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2425,"Greene, LaRoche, and Dahl | architects","Greene, LaRoche, and Dahl",architects,corporate,,,,,,,,,,,,,0
2426,Cass Gilbert,Cass Gilbert,contributor,person,,,,,,,,,,,,,0
2427,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2428,Paul Philippe Cret,Paul Philippe Cret,contributor,person,,,,,,,,,,,,,0
2429,Paul Philippe Cret,Paul Philippe Cret,contributor,person,,,,,,,,,,,,,0
2430,Paul Philippe Cret,Paul Philippe Cret,contributor,person,,,,,,,,,,,,,0
2770,Herbert M. Greene Company,Herbert M. Greene Company,contributor,corporate,,,,,,,,,,,,,0
2771,Paul Philippe Cret | consulting architect,Paul Philippe Cret,consulting architect,person,,,,,,,,,,,,,0
2778,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2880,Burt McDonald | architect,Burt McDonald,architect,person,,,,,,,,,,,,,0
2887,Paul P. Cret,Paul P. Cret,contributor,person,,,,,,,,,,,,,0
2888,Paul P. Cret,Paul P. Cret,contributor,person,,,,,,,,,,,,,0
2889,Office of the Superintendent of Construction and Maintenance,Office of the Superintendent of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2890,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2891,"Bernard Johnson Engineers, Inc.","Bernard Johnson Engineers, Inc.",contributor,corporate,,,,,,,,,,,,,0
2892,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2893,unidentified | contributor,,,,,,,,,,,,,,,,0
2894,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2895,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2896,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2897,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2898,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2899,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2900,unidentified | contributor,,,,,,,,,,,,,,,,0
2901,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2902,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2903,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2904,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2905,unidentified | contributor,,,,,,,,,,,,,,,,0
2906,Walter T. Rolfe,Walter T. Rolfe,contributor,person,,,,,,,,,,,,,0
2907,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2908,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2909,"Herbert M. Greene, LaRoche, and Dahl","Herbert M. Greene, LaRoche, and Dahl",contributor,corporate,,,,,,,,,,,,,0
2910,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2911,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2912,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2913,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2914,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2915,Marshall Field and Company,Marshall Field and Company,contributor,corporate,,,,,,,,,,,,,0
2916,unidentified | contributor,,,,,,,,,,,,,,,,0
2917,Paul Philippe Cret,Paul Philippe Cret,contributor,person,,,,,,,,,,,,,0
2918,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2919,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2920,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2921,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2922,unidentified | contributor,,,,,,,,,,,,,,,,0
2923,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2924,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2925,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2926,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2927,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2928,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2929,unidentified | contributor,,,,,,,,,,,,,,,,0
2930,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2931,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2932,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2933,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2934,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2935,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2936,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2937,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2938,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2939,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2940,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2941,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2942,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2943,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2944,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2945,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2946,unidentified | contributor,,,,,,,,,,,,,,,,0
2947,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2948,General Hotel Supply Company,General Hotel Supply Company,contributor,corporate,,,,,,,,,,,,,0
2949,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2950,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
2951,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2952,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2953,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2954,Superintendent of Construction and Maintenance,Superintendent of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2955,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2956,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2957,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2958,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2959,Department of Construction and Maintenance,Department of Construction and Maintenance,contributor,corporate,,,,,,,,,,,,,0
2960,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2961,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2962,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2963,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2964,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2965,Office of the Supervising Architect,Office of the Supervising Architect,contributor,corporate,,,,,,,,,,,,,0
2966,Robert Leon White,Robert Leon White,contributor,person,,,,,,,,,,,,,0
