unique ID,coll code,Collection,Media
4858,UT,University of Texas Buildings collection,linens
4859,UT,University of Texas Buildings collection,prints (ex. bluelines)
4860,UT,University of Texas Buildings collection,prints (ex. bluelines)
4861,UT,University of Texas Buildings collection,prints (ex. bluelines)
4862,UT,University of Texas Buildings collection,paper
4863,UT,University of Texas Buildings collection,prints (ex. bluelines)
4864,UT,University of Texas Buildings collection,"linens
prints (ex. bluelines)"
4865,UT,University of Texas Buildings collection,paper
4866,UT,University of Texas Buildings collection,prints (ex. bluelines)
4867,UT,University of Texas Buildings collection,paper
4868,UT,University of Texas Buildings collection,prints (ex. bluelines)
4869,UT,University of Texas Buildings collection,"paper
prints (ex. bluelines)"
4870,UT,University of Texas Buildings collection,"paper
prints (ex. bluelines)"
4871,UT,University of Texas Buildings collection,paper
4872,UT,University of Texas Buildings collection,paper
4873,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4874,UT,University of Texas Buildings collection,paper
4875,UT,University of Texas Buildings collection,"prints (ex. bluelines)
paper"
4876,UT,University of Texas Buildings collection,paper
4877,UT,University of Texas Buildings collection,paper
4878,UT,University of Texas Buildings collection,boards
4879,UT,University of Texas Buildings collection,"paper
prints (ex. bluelines)"
4880,UT,University of Texas Buildings collection,paper
4881,UT,University of Texas Buildings collection,paper
4882,UT,University of Texas Buildings collection,paper
4883,UT,University of Texas Buildings collection,paper
4884,UT,University of Texas Buildings collection,photostats
4885,UT,University of Texas Buildings collection,"paper
prints (ex. bluelines)"
4886,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4887,UT,University of Texas Buildings collection,"linens
photostats"
4888,UT,University of Texas Buildings collection,paper
4889,UT,University of Texas Buildings collection,paper
4890,UT,University of Texas Buildings collection,prints (ex. bluelines)
4891,UT,University of Texas Buildings collection,"mylar
prints (ex. bluelines)
paper"
4892,UT,University of Texas Buildings collection,prints (ex. bluelines)
4893,UT,University of Texas Buildings collection,prints (ex. bluelines)
4894,UT,University of Texas Buildings collection,paper
4895,UT,University of Texas Buildings collection,paper
4896,UT,University of Texas Buildings collection,prints (ex. bluelines)
4897,UT,University of Texas Buildings collection,prints (ex. bluelines)
4898,UT,University of Texas Buildings collection,paper
4899,UT,University of Texas Buildings collection,paper
4900,UT,University of Texas Buildings collection,paper
4901,UT,University of Texas Buildings collection,prints (ex. bluelines)
4902,UT,University of Texas Buildings collection,prints (ex. bluelines)
4903,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4904,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4905,UT,University of Texas Buildings collection,linens
4906,UT,University of Texas Buildings collection,paper
4907,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4908,UT,University of Texas Buildings collection,prints (ex. bluelines)
4909,UT,University of Texas Buildings collection,paper
4910,UT,University of Texas Buildings collection,sepias (use barrier sheets)
4911,UT,University of Texas Buildings collection,prints (ex. bluelines)
4912,UT,University of Texas Buildings collection,boards
4913,UT,University of Texas Buildings collection,paper
4922,UT,University of Texas Buildings collection,prints (ex. bluelines)
4923,UT,University of Texas Buildings collection,linens
4924,UT,University of Texas Buildings collection,prints (ex. bluelines)
4925,UT,University of Texas Buildings collection,prints (ex. bluelines)
4926,UT,University of Texas Buildings collection,prints (ex. bluelines)
4927,UT,University of Texas Buildings collection,"prints (ex. bluelines)
mylar"
4928,UT,University of Texas Buildings collection,prints (ex. bluelines)
4929,UT,University of Texas Buildings collection,prints (ex. bluelines)
4930,UT,University of Texas Buildings collection,prints (ex. bluelines)
4931,UT,University of Texas Buildings collection,prints (ex. bluelines)
4932,UT,University of Texas Buildings collection,"prints (ex. bluelines)
paper"
4933,UT,University of Texas Buildings collection,"prints (ex. bluelines)
paper"
4934,UT,University of Texas Buildings collection,linens
4935,UT,University of Texas Buildings collection,prints (ex. bluelines)
4936,UT,University of Texas Buildings collection,prints (ex. bluelines)
4937,UT,University of Texas Buildings collection,prints (ex. bluelines)
4938,UT,University of Texas Buildings collection,prints (ex. bluelines)
4939,UT,University of Texas Buildings collection,prints (ex. bluelines)
4940,UT,University of Texas Buildings collection,prints (ex. bluelines)
4941,UT,University of Texas Buildings collection,prints (ex. bluelines)
4942,UT,University of Texas Buildings collection,prints (ex. bluelines)
4943,UT,University of Texas Buildings collection,prints (ex. bluelines)
4944,UT,University of Texas Buildings collection,prints (ex. bluelines)
4945,UT,University of Texas Buildings collection,prints (ex. bluelines)
4946,UT,University of Texas Buildings collection,photocopies
4947,UT,University of Texas Buildings collection,photocopies
4948,UT,University of Texas Buildings collection,"boards
photostats
prints (ex. bluelines)"
4949,UT,University of Texas Buildings collection,photostats
4950,UT,University of Texas Buildings collection,photostats
4951,UT,University of Texas Buildings collection,photocopies
4952,UT,University of Texas Buildings collection,photostats
4953,UT,University of Texas Buildings collection,prints (ex. bluelines)
4954,UT,University of Texas Buildings collection,paper
4955,UT,University of Texas Buildings collection,prints (ex. bluelines)
4956,UT,University of Texas Buildings collection,prints (ex. bluelines)
4957,UT,University of Texas Buildings collection,prints (ex. bluelines)
4958,UT,University of Texas Buildings collection,prints (ex. bluelines)
4959,UT,University of Texas Buildings collection,prints (ex. bluelines)
4960,UT,University of Texas Buildings collection,prints (ex. bluelines)
4961,UT,University of Texas Buildings collection,photocopies
4962,UT,University of Texas Buildings collection,prints (ex. bluelines)
4963,UT,University of Texas Buildings collection,photocopies
4964,UT,University of Texas Buildings collection,photocopies
4965,UT,University of Texas Buildings collection,prints (ex. bluelines)
4966,UT,University of Texas Buildings collection,prints (ex. bluelines)
4967,UT,University of Texas Buildings collection,prints (ex. bluelines)
4968,UT,University of Texas Buildings collection,prints (ex. bluelines)
4969,UT,University of Texas Buildings collection,prints (ex. bluelines)
4970,UT,University of Texas Buildings collection,prints (ex. bluelines)
4971,UT,University of Texas Buildings collection,prints (ex. bluelines)
4972,UT,University of Texas Buildings collection,"prints (ex. bluelines)
paper"
4973,UT,University of Texas Buildings collection,photostats
4974,UT,University of Texas Buildings collection,linens
4975,UT,University of Texas Buildings collection,prints (ex. bluelines)
4976,UT,University of Texas Buildings collection,photostats
4977,UT,University of Texas Buildings collection,"photocopies
prints (ex. bluelines)"
4978,UT,University of Texas Buildings collection,prints (ex. bluelines)
4979,UT,University of Texas Buildings collection,prints (ex. bluelines)
4980,UT,University of Texas Buildings collection,prints (ex. bluelines)
4981,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photostats"
4982,UT,University of Texas Buildings collection,prints (ex. bluelines)
4983,UT,University of Texas Buildings collection,prints (ex. bluelines)
4984,UT,University of Texas Buildings collection,prints (ex. bluelines)
4985,UT,University of Texas Buildings collection,prints (ex. bluelines)
4986,UT,University of Texas Buildings collection,prints (ex. bluelines)
4987,UT,University of Texas Buildings collection,prints (ex. bluelines)
4988,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photostats"
4989,UT,University of Texas Buildings collection,prints (ex. bluelines)
4990,UT,University of Texas Buildings collection,photostats
4991,UT,University of Texas Buildings collection,prints (ex. bluelines)
4992,UT,University of Texas Buildings collection,prints (ex. bluelines)
4993,UT,University of Texas Buildings collection,"prints (ex. bluelines)
mylar"
4994,UT,University of Texas Buildings collection,"prints (ex. bluelines)
mylar"
4995,UT,University of Texas Buildings collection,"mylar
linens"
4996,UT,University of Texas Buildings collection,mylar
4997,UT,University of Texas Buildings collection,prints (ex. bluelines)
4998,UT,University of Texas Buildings collection,linens
4999,UT,University of Texas Buildings collection,photocopies
5000,UT,University of Texas Buildings collection,prints (ex. bluelines)
5001,UT,University of Texas Buildings collection,"prints (ex. bluelines)
mylar"
5002,UT,University of Texas Buildings collection,prints (ex. bluelines)
5003,UT,University of Texas Buildings collection,linens
5004,UT,University of Texas Buildings collection,prints (ex. bluelines)
5005,UT,University of Texas Buildings collection,prints (ex. bluelines)
5006,UT,University of Texas Buildings collection,prints (ex. bluelines)
5007,UT,University of Texas Buildings collection,prints (ex. bluelines)
5008,UT,University of Texas Buildings collection,prints (ex. bluelines)
5009,UT,University of Texas Buildings collection,prints (ex. bluelines)
5010,UT,University of Texas Buildings collection,prints (ex. bluelines)
5011,UT,University of Texas Buildings collection,prints (ex. bluelines)
5012,UT,University of Texas Buildings collection,prints (ex. bluelines)
5013,UT,University of Texas Buildings collection,prints (ex. bluelines)
5014,UT,University of Texas Buildings collection,photocopies
5015,UT,University of Texas Buildings collection,prints (ex. bluelines)
5016,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photocopies"
5017,UT,University of Texas Buildings collection,"prints (ex. bluelines)
photocopies"
5018,UT,University of Texas Buildings collection,prints (ex. bluelines)
5019,UT,University of Texas Buildings collection,prints (ex. bluelines)
