unique ID,coll code,Collection,Set type
1059,SSH,"Sanguinet, Staats, and Hedrick records",
1060,SSH,"Sanguinet, Staats, and Hedrick records",
1061,SSH,"Sanguinet, Staats, and Hedrick records",
1062,SSH,"Sanguinet, Staats, and Hedrick records",
1063,SSH,"Sanguinet, Staats, and Hedrick records",
1064,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
1065,SSH,"Sanguinet, Staats, and Hedrick records",
1066,SSH,"Sanguinet, Staats, and Hedrick records",
1067,SSH,"Sanguinet, Staats, and Hedrick records",
1068,SSH,"Sanguinet, Staats, and Hedrick records",
1070,SSH,"Sanguinet, Staats, and Hedrick records",
1071,SSH,"Sanguinet, Staats, and Hedrick records",
1072,SSH,"Sanguinet, Staats, and Hedrick records",
1073,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
mechanical/plumbing/HVAC
electrical"
1074,SSH,"Sanguinet, Staats, and Hedrick records",
1075,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
mechanical/plumbing/HVAC
other (see notes)"
1076,SSH,"Sanguinet, Staats, and Hedrick records",
1077,SSH,"Sanguinet, Staats, and Hedrick records",
1078,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
mechanical/plumbing/HVAC
electrical"
1079,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1080,SSH,"Sanguinet, Staats, and Hedrick records",
1081,SSH,"Sanguinet, Staats, and Hedrick records",
1082,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
site/landscape "
1083,SSH,"Sanguinet, Staats, and Hedrick records",
1084,SSH,"Sanguinet, Staats, and Hedrick records",
1085,SSH,"Sanguinet, Staats, and Hedrick records",
1086,SSH,"Sanguinet, Staats, and Hedrick records",
1087,SSH,"Sanguinet, Staats, and Hedrick records",
1088,SSH,"Sanguinet, Staats, and Hedrick records",
1089,SSH,"Sanguinet, Staats, and Hedrick records",
1090,SSH,"Sanguinet, Staats, and Hedrick records",
1091,SSH,"Sanguinet, Staats, and Hedrick records",
1092,SSH,"Sanguinet, Staats, and Hedrick records",
1093,SSH,"Sanguinet, Staats, and Hedrick records",
1094,SSH,"Sanguinet, Staats, and Hedrick records",
1095,SSH,"Sanguinet, Staats, and Hedrick records",
1096,SSH,"Sanguinet, Staats, and Hedrick records",
1097,SSH,"Sanguinet, Staats, and Hedrick records",
1098,SSH,"Sanguinet, Staats, and Hedrick records",
1099,SSH,"Sanguinet, Staats, and Hedrick records",
1100,SSH,"Sanguinet, Staats, and Hedrick records",
1101,SSH,"Sanguinet, Staats, and Hedrick records",
1102,SSH,"Sanguinet, Staats, and Hedrick records",
1103,SSH,"Sanguinet, Staats, and Hedrick records",
1104,SSH,"Sanguinet, Staats, and Hedrick records",
1105,SSH,"Sanguinet, Staats, and Hedrick records",
1106,SSH,"Sanguinet, Staats, and Hedrick records",
1107,SSH,"Sanguinet, Staats, and Hedrick records",
1108,SSH,"Sanguinet, Staats, and Hedrick records",
1109,SSH,"Sanguinet, Staats, and Hedrick records",
1110,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
mechanical/plumbing/HVAC
includes interiors"
1111,SSH,"Sanguinet, Staats, and Hedrick records",
1112,SSH,"Sanguinet, Staats, and Hedrick records",
1113,SSH,"Sanguinet, Staats, and Hedrick records",
1114,SSH,"Sanguinet, Staats, and Hedrick records",
1115,SSH,"Sanguinet, Staats, and Hedrick records",
1116,SSH,"Sanguinet, Staats, and Hedrick records",
1117,SSH,"Sanguinet, Staats, and Hedrick records",
1118,SSH,"Sanguinet, Staats, and Hedrick records",
1119,SSH,"Sanguinet, Staats, and Hedrick records",
1120,SSH,"Sanguinet, Staats, and Hedrick records",
1121,SSH,"Sanguinet, Staats, and Hedrick records",
1122,SSH,"Sanguinet, Staats, and Hedrick records",
1123,SSH,"Sanguinet, Staats, and Hedrick records",
1124,SSH,"Sanguinet, Staats, and Hedrick records",
1125,SSH,"Sanguinet, Staats, and Hedrick records",
1126,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
mechanical/plumbing/HVAC
electrical"
1127,SSH,"Sanguinet, Staats, and Hedrick records",
1128,SSH,"Sanguinet, Staats, and Hedrick records",
1129,SSH,"Sanguinet, Staats, and Hedrick records",
1130,SSH,"Sanguinet, Staats, and Hedrick records",
1131,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1132,SSH,"Sanguinet, Staats, and Hedrick records",
1133,SSH,"Sanguinet, Staats, and Hedrick records",
1134,SSH,"Sanguinet, Staats, and Hedrick records",architectural/measured
1135,SSH,"Sanguinet, Staats, and Hedrick records",
1136,SSH,"Sanguinet, Staats, and Hedrick records",
1137,SSH,"Sanguinet, Staats, and Hedrick records",
1138,SSH,"Sanguinet, Staats, and Hedrick records",
1139,SSH,"Sanguinet, Staats, and Hedrick records",
1140,SSH,"Sanguinet, Staats, and Hedrick records",
1141,SSH,"Sanguinet, Staats, and Hedrick records",
1142,SSH,"Sanguinet, Staats, and Hedrick records",
1143,SSH,"Sanguinet, Staats, and Hedrick records",
1144,SSH,"Sanguinet, Staats, and Hedrick records",
1145,SSH,"Sanguinet, Staats, and Hedrick records",
1146,SSH,"Sanguinet, Staats, and Hedrick records",
1147,SSH,"Sanguinet, Staats, and Hedrick records",
1148,SSH,"Sanguinet, Staats, and Hedrick records",
1149,SSH,"Sanguinet, Staats, and Hedrick records",
1150,SSH,"Sanguinet, Staats, and Hedrick records",
1151,SSH,"Sanguinet, Staats, and Hedrick records",
1152,SSH,"Sanguinet, Staats, and Hedrick records",
1153,SSH,"Sanguinet, Staats, and Hedrick records",
1154,SSH,"Sanguinet, Staats, and Hedrick records",
1155,SSH,"Sanguinet, Staats, and Hedrick records",
1156,SSH,"Sanguinet, Staats, and Hedrick records",
1157,SSH,"Sanguinet, Staats, and Hedrick records",
1158,SSH,"Sanguinet, Staats, and Hedrick records",
1159,SSH,"Sanguinet, Staats, and Hedrick records",
1160,SSH,"Sanguinet, Staats, and Hedrick records",
1161,SSH,"Sanguinet, Staats, and Hedrick records",
1162,SSH,"Sanguinet, Staats, and Hedrick records",
1163,SSH,"Sanguinet, Staats, and Hedrick records",
1164,SSH,"Sanguinet, Staats, and Hedrick records",
1165,SSH,"Sanguinet, Staats, and Hedrick records",
1166,SSH,"Sanguinet, Staats, and Hedrick records",
1167,SSH,"Sanguinet, Staats, and Hedrick records",
1168,SSH,"Sanguinet, Staats, and Hedrick records",
1169,SSH,"Sanguinet, Staats, and Hedrick records",
1170,SSH,"Sanguinet, Staats, and Hedrick records",
1171,SSH,"Sanguinet, Staats, and Hedrick records",
1172,SSH,"Sanguinet, Staats, and Hedrick records",
1173,SSH,"Sanguinet, Staats, and Hedrick records",
1174,SSH,"Sanguinet, Staats, and Hedrick records",
1175,SSH,"Sanguinet, Staats, and Hedrick records",
1176,SSH,"Sanguinet, Staats, and Hedrick records",
1177,SSH,"Sanguinet, Staats, and Hedrick records",
1178,SSH,"Sanguinet, Staats, and Hedrick records",
1179,SSH,"Sanguinet, Staats, and Hedrick records",
1180,SSH,"Sanguinet, Staats, and Hedrick records",
1181,SSH,"Sanguinet, Staats, and Hedrick records",
1182,SSH,"Sanguinet, Staats, and Hedrick records",
1183,SSH,"Sanguinet, Staats, and Hedrick records",
1184,SSH,"Sanguinet, Staats, and Hedrick records",
1185,SSH,"Sanguinet, Staats, and Hedrick records",
1186,SSH,"Sanguinet, Staats, and Hedrick records",
1187,SSH,"Sanguinet, Staats, and Hedrick records",
1188,SSH,"Sanguinet, Staats, and Hedrick records",
1189,SSH,"Sanguinet, Staats, and Hedrick records",
1190,SSH,"Sanguinet, Staats, and Hedrick records",
1191,SSH,"Sanguinet, Staats, and Hedrick records",
1192,SSH,"Sanguinet, Staats, and Hedrick records",
1193,SSH,"Sanguinet, Staats, and Hedrick records",
1194,SSH,"Sanguinet, Staats, and Hedrick records",
1195,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
structural
mechanical/plumbing/HVAC
site/landscape "
1196,SSH,"Sanguinet, Staats, and Hedrick records",
1197,SSH,"Sanguinet, Staats, and Hedrick records",
1198,SSH,"Sanguinet, Staats, and Hedrick records",
1199,SSH,"Sanguinet, Staats, and Hedrick records",
1200,SSH,"Sanguinet, Staats, and Hedrick records","architectural/measured
electrical"
1201,SSH,"Sanguinet, Staats, and Hedrick records",
