unique ID,coll code,Collection,Set type,Set type[1],Set type[2],Set type[3],Set type[4],Set type[5],Set type[6],Set type[7],Set type[8],Set type[9],Set type[10],Set type[11],Set type[12],Set type[13],Set type[14],Set type[15],Set type[16],Set type[17],Set type[18],Set type_src[1],Set type_src[2],Set type_src[3],Set type_src[4],Set type_src[5],Set type_src[6],Set type_src[7],Set type_src[8],Set type_src[9],Set type_src[10],Set type_src[11],Set type_src[12],Set type_src[13],Set type_src[14],Set type_src[15],Set type_src[16],Set type_src[17],Set type_src[18],Set type[1][flag],Set type[2][flag],Set type[3][flag],Set type[4][flag],Set type[5][flag],Set type[6][flag],Set type[7][flag],Set type[8][flag],Set type[9][flag],Set type[10][flag],Set type[11][flag],Set type[12][flag],Set type[13][flag],Set type[14][flag],Set type[15][flag],Set type[16][flag],Set type[17][flag],Set type[18][flag]
11884,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11885,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11887,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11888,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11906,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11907,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11908,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11909,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11919,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11920,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11921,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11949,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11950,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11951,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11952,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11953,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11954,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11964,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11969,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11970,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11971,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11981,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
11982,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
14660,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
15643,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","architectural/measured
student work",architectural drawings (visual works),measured drawings,student drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
15644,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","architectural/measured
student work",architectural drawings (visual works),measured drawings,student drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
15645,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","architectural/measured
student work",architectural drawings (visual works),measured drawings,student drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
15646,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","architectural/measured
student work",architectural drawings (visual works),measured drawings,student drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
16949,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
17142,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
17143,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive","measured drawings
architectural/measured",measured drawings,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
17312,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive",measured drawings,measured drawings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
17371,TAA,"University of Texas at Austin, School of Architecture Archives: Texas Architecture archive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,TAC,Texas Architectural collection,presentation,presentation drawings (proposals),,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
969,TAC,Texas Architectural collection,"architectural/measured
design/studies and sketches",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
970,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,TAC,Texas Architectural collection,"architectural/measured
structural",architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
973,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,TAC,Texas Architectural collection,design,design drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
986,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
987,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
988,TAC,Texas Architectural collection,mechanical/plumbing/HVAC,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2760,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2767,TAC,Texas Architectural collection,"architectural/measured
design/studies and sketches",architectural drawings (visual works),measured drawings,design drawings,studies,sketches,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2768,TAC,Texas Architectural collection,"presentation
student work",presentation drawings (proposals),student drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2769,TAC,Texas Architectural collection,"architectural/measured
includes interiors",architectural drawings (visual works),measured drawings,interior views,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2772,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2774,TAC,Texas Architectural collection,presentation,presentation drawings (proposals),,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2775,TAC,Texas Architectural collection,"design/studies and sketches
architectural/measured",design drawings,studies,sketches,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2776,TAC,Texas Architectural collection,"architectural/measured
includes interiors",architectural drawings (visual works),measured drawings,interior views,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2777,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2780,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2781,TAC,Texas Architectural collection,design/studies and sketches,design drawings,studies,sketches,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2782,TAC,Texas Architectural collection,design/studies and sketches,design drawings,studies,sketches,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2783,TAC,Texas Architectural collection,design/studies and sketches,design drawings,studies,sketches,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2784,TAC,Texas Architectural collection,site/landscape ,site plans,landscape,,,,,,,,,,,,,,,,,aat,local,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2787,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2788,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2791,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2792,TAC,Texas Architectural collection,"architectural/measured
mechanical/plumbing/HVAC
electrical",architectural drawings (visual works),measured drawings,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,electrical plans,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
2793,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2794,TAC,Texas Architectural collection,"architectural/measured
structural",architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2801,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2802,TAC,Texas Architectural collection,"architectural/measured
mechanical/plumbing/HVAC",architectural drawings (visual works),measured drawings,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2803,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2804,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2805,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2806,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2807,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2814,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2815,TAC,Texas Architectural collection,"architectural/measured
structural",architectural drawings (visual works),measured drawings,structural drawings,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2816,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,TAC,Texas Architectural collection,"design/studies and sketches
presentation",design drawings,studies,sketches,presentation drawings (proposals),,,,,,,,,,,,,,,aat,aat,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
2818,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2819,TAC,Texas Architectural collection,"design/studies and sketches
presentation",design drawings,studies,sketches,presentation drawings (proposals),,,,,,,,,,,,,,,aat,aat,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
2820,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2821,TAC,Texas Architectural collection,"design/studies and sketches
architectural/measured",design drawings,studies,sketches,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2822,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2824,TAC,Texas Architectural collection,design/studies and sketches,design drawings,studies,sketches,,,,,,,,,,,,,,,,aat,aat,aat,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
2825,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2827,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2828,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2836,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2837,TAC,Texas Architectural collection,presentation,presentation drawings (proposals),,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2838,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2839,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2840,TAC,Texas Architectural collection,"design/studies and sketches
architectural/measured",design drawings,studies,sketches,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,aat,aat,aat,aat,aat,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
2841,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2842,TAC,Texas Architectural collection,"design/studies and sketches
presentation",design drawings,studies,sketches,presentation drawings (proposals),,,,,,,,,,,,,,,aat,aat,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
2843,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2846,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2849,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2850,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
2861,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,TAC,Texas Architectural collection,undetermined,undetermined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
3231,TAC,Texas Architectural collection,site/landscape ,site plans,landscape,,,,,,,,,,,,,,,,,aat,local,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
3233,TAC,Texas Architectural collection,site/landscape ,site plans,landscape,,,,,,,,,,,,,,,,,aat,local,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
3234,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3235,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3236,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3237,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3238,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3307,TAC,Texas Architectural collection,"architectural/measured
structural
mechanical/plumbing/HVAC",architectural drawings (visual works),measured drawings,structural drawings,mechanical drawings (building systems drawings),plumbing plans,plumbing drawings,,,,,,,,,,,,,aat,aat,aat,aat,aat,aat,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,
3309,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,TAC,Texas Architectural collection,"site/landscape 
architectural/measured",site plans,landscape,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,aat,local,aat,aat,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
3572,TAC,Texas Architectural collection,"architectural/measured
site/landscape ",architectural drawings (visual works),measured drawings,site plans,landscape,,,,,,,,,,,,,,,aat,aat,aat,local,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,
3573,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
3574,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
3575,TAC,Texas Architectural collection,architectural/measured,architectural drawings (visual works),measured drawings,,,,,,,,,,,,,,,,,aat,aat,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
3578,TAC,Texas Architectural collection,structural,structural drawings,,,,,,,,,,,,,,,,,,aat,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
3580,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,TAC,Texas Architectural collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
