unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:
9864,AA,"Ayres & Ayres, Architects records",Unidentified three story hotel or club building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf485,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9865,AA,"Ayres & Ayres, Architects records",Unidentified apartment building.,,,,,,United States,,Atlee B. Ayres | architect,,,,,,,AAf486,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9866,AA,"Ayres & Ayres, Architects records",Unidentifield hotel building.,,,,,,United States,,Atlee B. Ayres | architect,,,,,,,AAf487,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9867,AA,"Ayres & Ayres, Architects records",Unidentified two story apartment building.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf488,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,1998021,
9868,AA,"Ayres & Ayres, Architects records",Unidentified two story apartment building.,,,,,,United States,,Atlee B. Ayres | architect,,,,,,,AAf489,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9869,AA,"Ayres & Ayres, Architects records",Hotel building (San Antonio).,,228 W. Commerce Street,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,,,,,,,AAf490,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9870,AA,"Ayres & Ayres, Architects records",Unidentified residence.,,,,,,United States,,Coughlin and Ayres,,,,,,,AAf491,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9871,AA,"Ayres & Ayres, Architects records",Unidentified residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf492,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9872,AA,"Ayres & Ayres, Architects records",Unidentified two story residence.,,,,Bexar,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf493,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9873,AA,"Ayres & Ayres, Architects records",Unidentified two story residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,,,,AAf494,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9874,AA,"Ayres & Ayres, Architects records",Unidentified residence.,,,,,,United States,,Joseph J. Patterson,,,,,,,AAf495,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9875,AA,"Ayres & Ayres, Architects records",Unidentified residence.,,,,,,United States,,Atlee B. Ayres | architect,,,,626 Bedell Building,,,AAf496,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9876,AA,"Ayres & Ayres, Architects records",Unidentified two story residence.,,,,,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,626 Bedell Building,,,AAf497,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9877,AA,"Ayres & Ayres, Architects records",Unidentified residence.,,,,,,United States,,Atlee B. Ayres | architect,,,,,,,AAf498,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9878,AA,"Ayres & Ayres, Architects records",Unidentified one story house.,,,,Bexar,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,"Dates: September 14, 1926, October 16, 1926.  Wrapper contains caption “Mrs. Robert Ayres from Mary Etta McGimsey”  djc, kap=7/25/2006",,,AAf500,,undated,undated,"trace paper
watercolors/pastels",drawings,,"djc, kap ag",,Tue Oct 24 00:00:00 CDT 2006,,"E fasteners/rehouse
tape removal",,,,,,,
9879,AA,"Ayres & Ayres, Architects records",Unidentified two storey houses.,,,,Bexar,,United States,,Atlee B. Ayres and Robert M. Ayres | architects,,,,"Dates: September 14, 1926, October 16, 1926.  Wrapper contains caption “Mrs. Robert Ayres from Mary Etta McGimsey”  djc, kap=7/25/2006",,,AAf501,,undated,undated,"trace paper
watercolors/pastels",drawings,,"djc, kap ag",,Tue Oct 24 00:00:00 CDT 2006,,"E fasteners/rehouse
tape removal",,,,,,2006016,
9880,AA,"Ayres & Ayres, Architects records",Unidentified residence. Addition.,,,,Bexar,,United States,,Atlee B. Ayres | architect,,,,,,,AAf023,,undated,undated,,,,ag,,Tue Oct 24 00:00:00 CDT 2006,,,,,,,,,
9881,AA,"Ayres & Ayres, Architects records",AAf126.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf126,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9882,AA,"Ayres & Ayres, Architects records",AAf151.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf151,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9883,AA,"Ayres & Ayres, Architects records",AAf164.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf164,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9884,AA,"Ayres & Ayres, Architects records",AAf309.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf309,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9885,AA,"Ayres & Ayres, Architects records",AAf352.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf352,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9886,AA,"Ayres & Ayres, Architects records",AAf288.,,,,,,,,unidentified | contributor,,,,During QA of Aina Guar’s QA project this folder number was missed by AG in the sequence of numbers assigned.  To do: check dwrs and revise db.,,,AAf288,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9887,AA,"Ayres & Ayres, Architects records",AAf367.,,,,,,,,unidentified | contributor,,,,"During QA of Aina Guar’s project, Dodd found this number in the original finding aid but not in the db.  To do: check drawers and revise db.",,,AAf367,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9888,AA,"Ayres & Ayres, Architects records",AAf367.1,,,,,,,,unidentified | contributor,,,,"During QA of Aina Guar’s project, Dodd found this number in the original finding aid but not in the db.  To do: check drawers and revise db.",,,AAf367.1,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9889,AA,"Ayres & Ayres, Architects records",AAf367.2,,,,,,,,unidentified | contributor,,,,"During QA of Aina Guar’s project, Dodd found this number in the original finding aid but not in the db.  To do: check drawers and revise db.",,,AAf367.2,,undated,undated,,,,bjd ,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
9890,AA,"Ayres & Ayres, Architects records",Witte Memorial Museum. Second Addition.,,3801 Broadway,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Witte Memorial Museum,,"14, 41",,,AAf314.3,,1931,1931,,,,,,,,,,,,,,,
9891,AA,"Ayres & Ayres, Architects records",Basila medical and apartment building. Proposed.,,Santa Rosa between Houston and Commerce,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,"Basila, Mr. and Mrs.",,"5 pictures: 3 transparencies, 2 negatives.  There is no AAf426.1.",,,AAf426.a,,undated,undated,transparencies and negatives,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9892,AA,"Ayres & Ayres, Architects records",Basila Pharmacy.,,Laredo St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Basila,,,,,AAf425,AAr143,1973-1974,1973-1974,,,,tv,,Wed Jun 02 00:00:00 CDT 2004,,,,,,,,,
9893,AA,"Ayres & Ayres, Architects records",Hotel El Jardin. unbuilt,,,Brownsville,,Texas,United States,Texas--Brownsville,unidentified | contributor,,,,rendering,1,,AAf469,,193-,1930s,watercolors/pastels,job files,presentation,bjd ag nls,,Thu Feb 01 00:00:00 CST 2007,Fri Mar 05 00:00:00 CST 2010,,,,,,,,
9894,AA,"Ayres & Ayres, Architects records",AAf502.,,,,,,,,unidentified | contributor,,,,During Aina Guar’s QA this folder number was missing in the sequence of numbers assigned.  Both original finding aid and drawers were checked and actual folder nor description could not be located.,,,AAf502,,undated,undated,,,,bjd ag,,Thu Feb 01 00:00:00 CST 2007,,,,,,,,,
10162,AA,"Ayres & Ayres, Architects records",One story three building complex (Dude ranch?),,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 8/03/2007
BR-1 perspective and plan on heavyweight paper with pencil and colored pencil",,, ,,undated,undated,paper,,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,,B prof. conservator,,,,,,,
10163,AA,"Ayres & Ayres, Architects records",Modified English - cottage style residence,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 8/03/2007
SH-2 perspective and plan on heavyweight paper with pencil, watercolor and colored pencil",,, ,,undated,undated,paper,,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,,B prof. conservator,,,,,,,
10164,AA,"Ayres & Ayres, Architects records",Unidentified Community Center.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 8/03/2007
perspective and plan on heavyweight paper",,Box# tbd mixed box on wire cart,from cabinet 53,,undated,undated,paper,,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,2023-06-09 00:00:00,B prof. conservator,,,,,,,
10165,AA,"Ayres & Ayres, Architects records",S.S. Younes residence.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 student Danielle J. Fraser for conservation work 8/03/2007 Kilgarlin Center 08-22
pencil and crayon on trace mounted on board",,Box# tbd mixed box on wire cart,from cab. 53,,undated,undated,"paper
boards",,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,2023-06-09 00:00:00,B prof. conservator,,,,,,,
10166,AA,"Ayres & Ayres, Architects records",Unidentified County Courthouse.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 student Emily Rainwater for conservation work 8/03/2007
BR-7 pencil and crayon on trace mounted on board Kilgarlin Center 08-13
Unidentified County Courthouse",,Box# tbd mixed box on wire cart,from cab. 53,,undated,undated,"paper
boards",drawings,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,2023-06-09 00:00:00,B prof. conservator,,,,,,,
10167,AA,"Ayres & Ayres, Architects records",Unidentified Spanish residence.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 student Sarah Norris for conservation work 8/03/2007
pencil and crayon mounted on board",,Box# tbd mixed box on wire cart, from cab 53,,undated,undated,"paper
boards",,presentation,nls,,Fri Aug 03 00:00:00 CDT 2007,2023-06-09 00:00:00,B prof. conservator,,,,,,,
10171,AA,"Ayres & Ayres, Architects records",Southwestern Insane Asylum. Administration Building.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Southwestern Insane Asylum,Contributor/Architect inferred by cataloger,,5,,AAf242,,undated,undated,"linens
trace paper",drawings,,nls,,Thu Aug 23 00:00:00 CDT 2007,,,,,,,,,
10172,AA,"Ayres & Ayres, Architects records",Southwestern Insane Asylum. Tubercular Cottage for Women.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Southwestern Insane Asylum,Contributor/Architect inferred by cataloger,,12,,AAf242,,undated,undated,linens,drawings,architectural/measured,nls,,Thu Aug 23 00:00:00 CDT 2007,,,,,,,,,
10173,AA,"Ayres & Ayres, Architects records",Southwestern Insane Asylum. Addition to Male Ward.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Southwestern Insane Asylum,Contributor/Architect inferred by cataloger,"sheets 1-12, 15-16",15,,AAf242,,undated,undated,linens,drawings,architectural/measured,nls,,Thu Aug 23 00:00:00 CDT 2007,,,,,,,,,
11762,AA,"Ayres & Ayres, Architects records",Unidentified motel.,,,,,,United States,,Ayres and Ayres | architects,,Unidentified motel,Contributor/Architect inferred by cataloger,sent to Kilgarlin Fall 2009 paper lab for conservation wrk,,,58e,,undated,undated,watercolors/pastels,,,nls,,,2023-08-04 00:00:00,,,,,,,,
11774,AA,"Ayres & Ayres, Architects records",Randolph Field. Administration Building. ( Taj Mahal ),,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,W. E. Simpson | engineers,Randolph Field,,"given by Milton Babbitt  12/8/2009  housed with former roll 167 now folder 167 
AA drawers room 2",20,,f167, ,undated,undated,"paper
prints (ex. bluelines)",drawings,"architectural/measured
structural",nls,,Wed Dec 09 00:00:00 CST 2009,,D humid./flatten,,,,,,2009025,
11874,AA,"Ayres & Ayres, Architects records",Kendall Inn.,,,Boerne,Kendall,Texas,United States,Texas--Boerne,Giles,,Kendall Inn,,original floor plans,,,AAf290,,undated,undated,prints (ex. bluelines),drawings,,nls,,Wed Jan 19 00:00:00 CST 2011,,,,,,,,,
14115,AA,"Ayres & Ayres, Architects records",Warehouse for Peden Iron & Steel.,,1401 S Flores,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,,,copywork aaa-batch 00206 2012-11-13  txu-aaa-aa00503 - txu-aaa-aa00511,9,,AA dr. 31e,,1912,1912,,"drawings
specifications","architectural/measured
structural",nls,,Sun Sep 29 00:00:00 CDT 2013,,,,,,,,,
14677,AA,"Ayres & Ayres, Architects records",Mission Style possible Courthouse,,,,,,,,Ayres and Ayres | architects,,,,repaired by Jamye Kilgarlin Center,1,,Rm 6 OFS D,,undated,undated,watercolors/pastels,,,nls,,Fri Mar 11 00:00:00 CST 2016,,,,,,,,,
15654,AA,"Ayres & Ayres, Architects records",Oppenheimer residence.,,Elmira and Richard Avenues,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres | architect,,"Oppenheimer, Henry",,,12,,,AAr213s,undated,undated,linens,drawings,"architectural/measured
structural
includes interiors",aav,,Tue May 30 00:00:00 CDT 2017,,,,,,,,2017015,
16270,AA,"Ayres & Ayres, Architects records",Winerich Building.,,Avenue C and 3rd St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Winerich,Contributor/Architect inferred by cataloger,"19, 9; first floor, second floor plans",2,,AAf219.1,AAr023,1956,1956,prints (ex. bluelines),,,nls,,,Sat Aug 03 00:00:00 CDT 2019,,,,,,,,
16950,AA,"Ayres & Ayres, Architects records","Laurel Heights Methodist Church (San Antonio, Tex.).",,Woodlawn Ave.,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,"Laurel Heights Methodist Church (San Antonio, Tex.).",Contributor/Architect inferred by cataloger,donated by the church,10,, ,AAr505,undated,undated,prints (ex. bluelines),drawings,architectural/measured,nls,,Fri Jul 03 00:00:00 CDT 2020,,B prof. conservator,,,,,,,
17132,AA,"Ayres & Ayres, Architects records","Photograph of group at AIA 59th Annual Convention, May 1926.",,,Washington D.C.,,,,,Ayres and Ayres | architects,,,,oversized photograph,1,,dr.29c (rm 3),,undated,undated,,photographic,,nls,1997-10-06 00:00:00,Thu Jan 21 00:00:00 CST 2021,,,,,,,,,
17133,AA,"Ayres & Ayres, Architects records","Photograph of group at the Texas Architects annual convention, Nov. 12, 1912.",,,,,,,,unidentified | contributor,,,,oversized photograph; back of photograph has written “ayers #3 #50”,1,,dr.29c (rm 3),,undated,undated,,photographic,,nls,1997-10-06 00:00:00,Thu Jan 21 00:00:00 CST 2021,,,,,,,,,
17308,AA,"Ayres & Ayres, Architects records","Smith Brothers Properties, Inc. store and office building (Smith - Young Tower - transit tower).",,310 St. Mary's,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,Lloyd D. Royer | consulting mechanical engineer,"Smith Brothers Properties, Inc.",,line negatives,,,dr 85t,,1928-1930,1928-1930,,,,nls/bjd,,2022-07-28 00:00:00,,,,,,,,,
17309,AA,"Ayres & Ayres, Architects records","copy work: Atkinson residence, Bozarth residence, Thomas Hogg residence, Fred Strauss residence, Denman residence, Sam Roberts residence, Unidentified residence - 2",,,,,,,,Atlee B. Ayres and Robert M. Ayres | architects,,,,line negatives and reduced prints,,,dr 85t,,,,,drawings,,nls/bjd,,2022-07-28 00:00:00,,,,,,,,,
17594,AA,"Ayres & Ayres, Architects records",Nix Building.,,414 Navarro,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Henry Phelps,,Nix Building,,,,,AAf278  dr 48d            ,,,,"trace paper
prints (ex. bluelines)",drawings,architectural/measured,nls,,,2022-10-04 00:00:00,,,,,,,,
17667,AA,"Ayres & Ayres, Architects records",United Services Automobile Association. Home Office Building. Alterations and additions.  USAA,,,,,,United States,,Ayres and Ayres | architects,,United Services Automobile Association,Contributor/Architect inferred by cataloger,"electricity, plumbing and air conditioning",,,,AAr154,1960-1961,1960-1961,,,,nls,,,2023-04-25 00:00:00,,,,,,,,
17679,AA,"Ayres & Ayres, Architects records",Unidentified County Mission Style Courthouse.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 
watercolor mounted on board",,,dr 57e,,undated,undated,"paper
boards
watercolors/pastels",drawings,presentation,nls,,2023-05-26 00:00:00,,B prof. conservator,,,,,,,
17680,AA,"Ayres & Ayres, Architects records",Unidentified Building. Possible power plant or water pumping station.,,,,,,,,Ayres and Ayres | architects,,,Contributor/Architect inferred by cataloger,"1 rendering sent to Kilgarlin Center PCS Paper Lab 2 student Conservator: Jamye, Date: 1/27/02 Temporary ID:  02-44  for conservation work; ink wash mounted on board removed from board",,,dr 57e,,undated,undated,"paper
boards",drawings,presentation,nls,,2023-05-26 00:00:00,,B prof. conservator,,,,,,,
17690,AA,"Ayres & Ayres, Architects records",Unidentified Tourist Hotel Building. Suggested design. Bird’s eye perspective.,,,,,,,,,,,,"red tile roof, U-shaped drive in front of hotel, central tower two wings, Spanish design, three outbuildings and one has a large smokestack",1,,dr. 77a,,undated,undated,boards,,design/studies and sketches,nls,,2023-07-27 00:00:00,2023-08-04 00:00:00,,,,,,,,
17691,AA,"Ayres & Ayres, Architects records",Unidentified two story residence. Pitched roof with chimney in front and side.,,,,,,,,,,,,,1,Box# tbd mixed box on wire cart,from cab 53,,undated,undated,boards,,design/studies and sketches,nls,,2023-07-27 00:00:00,,,,,,,,,
17693,AA,"Ayres & Ayres, Architects records",Perspective of Unidentified Nine Story Modern Office Building. Located on a corner.,,,,,,,,Atlee B. Ayres and Robert M. Ayres | architects,,,,Perspectives.  ,,,dr 77a,,undated,undated,"photostats
watercolors/pastels
boards",,"presentation
design/studies and sketches",nls,,2023-08-04 00:00:00,,,,,,,,,
