unique ID,coll code,Collection,Material types:
6455,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6456,WUK,J. Eugene Wukasch papers,undetermined
6457,WUK,J. Eugene Wukasch papers,undetermined
6458,WUK,J. Eugene Wukasch papers,undetermined
6459,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6460,WUK,J. Eugene Wukasch papers,undetermined
6461,WUK,J. Eugene Wukasch papers,undetermined
6462,WUK,J. Eugene Wukasch papers,specifications
6463,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6464,WUK,J. Eugene Wukasch papers,undetermined
6465,WUK,J. Eugene Wukasch papers,undetermined
6466,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6467,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6468,WUK,J. Eugene Wukasch papers,"specifications
undetermined"
6469,WUK,J. Eugene Wukasch papers,undetermined
6470,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6471,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6472,WUK,J. Eugene Wukasch papers,undetermined
6473,WUK,J. Eugene Wukasch papers,undetermined
6474,WUK,J. Eugene Wukasch papers,"undetermined
drawings"
6475,WUK,J. Eugene Wukasch papers,undetermined
6476,WUK,J. Eugene Wukasch papers,"drawings
specifications
undetermined"
6477,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6478,WUK,J. Eugene Wukasch papers,undetermined
6479,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6480,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6481,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6482,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6483,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6484,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6485,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6486,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6487,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6488,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6489,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6490,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6491,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6492,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6493,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6494,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6495,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6496,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6497,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6498,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6499,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6500,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6501,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6502,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6503,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6504,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6505,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6506,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6507,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6508,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6509,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6510,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6511,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6512,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6513,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6514,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6515,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6516,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6517,WUK,J. Eugene Wukasch papers,none
6518,WUK,J. Eugene Wukasch papers,none
6519,WUK,J. Eugene Wukasch papers,none
6520,WUK,J. Eugene Wukasch papers,none
6521,WUK,J. Eugene Wukasch papers,none
6522,WUK,J. Eugene Wukasch papers,none
6523,WUK,J. Eugene Wukasch papers,none
6524,WUK,J. Eugene Wukasch papers,none
6525,WUK,J. Eugene Wukasch papers,none
6526,WUK,J. Eugene Wukasch papers,none
6527,WUK,J. Eugene Wukasch papers,none
6528,WUK,J. Eugene Wukasch papers,none
6529,WUK,J. Eugene Wukasch papers,none
6530,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications"
6531,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6532,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6533,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6534,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6535,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6536,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6537,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6538,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6539,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6540,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6541,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6542,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6543,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6544,WUK,J. Eugene Wukasch papers,drawings
6545,WUK,J. Eugene Wukasch papers,drawings
6546,WUK,J. Eugene Wukasch papers,drawings
6547,WUK,J. Eugene Wukasch papers,drawings
6548,WUK,J. Eugene Wukasch papers,drawings
6549,WUK,J. Eugene Wukasch papers,drawings
6550,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6551,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6552,WUK,J. Eugene Wukasch papers,drawings
6553,WUK,J. Eugene Wukasch papers,drawings
6554,WUK,J. Eugene Wukasch papers,drawings
6555,WUK,J. Eugene Wukasch papers,drawings
6556,WUK,J. Eugene Wukasch papers,drawings
6557,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6558,WUK,J. Eugene Wukasch papers,drawings
6559,WUK,J. Eugene Wukasch papers,drawings
6560,WUK,J. Eugene Wukasch papers,drawings
6561,WUK,J. Eugene Wukasch papers,drawings
6562,WUK,J. Eugene Wukasch papers,drawings
6563,WUK,J. Eugene Wukasch papers,drawings
6564,WUK,J. Eugene Wukasch papers,drawings
6565,WUK,J. Eugene Wukasch papers,drawings
6566,WUK,J. Eugene Wukasch papers,drawings
6567,WUK,J. Eugene Wukasch papers,drawings
6568,WUK,J. Eugene Wukasch papers,drawings
6569,WUK,J. Eugene Wukasch papers,drawings
6570,WUK,J. Eugene Wukasch papers,drawings
6571,WUK,J. Eugene Wukasch papers,drawings
6572,WUK,J. Eugene Wukasch papers,drawings
6573,WUK,J. Eugene Wukasch papers,drawings
6574,WUK,J. Eugene Wukasch papers,drawings
6575,WUK,J. Eugene Wukasch papers,drawings
6576,WUK,J. Eugene Wukasch papers,drawings
6577,WUK,J. Eugene Wukasch papers,drawings
6578,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6579,WUK,J. Eugene Wukasch papers,drawings
6580,WUK,J. Eugene Wukasch papers,drawings
6581,WUK,J. Eugene Wukasch papers,drawings
6582,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6583,WUK,J. Eugene Wukasch papers,drawings
6584,WUK,J. Eugene Wukasch papers,drawings
6585,WUK,J. Eugene Wukasch papers,drawings
6586,WUK,J. Eugene Wukasch papers,drawings
6587,WUK,J. Eugene Wukasch papers,drawings
6588,WUK,J. Eugene Wukasch papers,drawings
6589,WUK,J. Eugene Wukasch papers,drawings
6590,WUK,J. Eugene Wukasch papers,drawings
6591,WUK,J. Eugene Wukasch papers,drawings
6592,WUK,J. Eugene Wukasch papers,drawings
6593,WUK,J. Eugene Wukasch papers,drawings
6594,WUK,J. Eugene Wukasch papers,drawings
6595,WUK,J. Eugene Wukasch papers,drawings
6596,WUK,J. Eugene Wukasch papers,drawings
6597,WUK,J. Eugene Wukasch papers,drawings
6598,WUK,J. Eugene Wukasch papers,drawings
6599,WUK,J. Eugene Wukasch papers,drawings
6600,WUK,J. Eugene Wukasch papers,drawings
6601,WUK,J. Eugene Wukasch papers,drawings
6602,WUK,J. Eugene Wukasch papers,none
6603,WUK,J. Eugene Wukasch papers,drawings
6604,WUK,J. Eugene Wukasch papers,none
6605,WUK,J. Eugene Wukasch papers,drawings
6606,WUK,J. Eugene Wukasch papers,drawings
6607,WUK,J. Eugene Wukasch papers,drawings
6608,WUK,J. Eugene Wukasch papers,drawings
6609,WUK,J. Eugene Wukasch papers,drawings
6610,WUK,J. Eugene Wukasch papers,"none
job files
specifications"
6611,WUK,J. Eugene Wukasch papers,"none
job files
drawings"
6612,WUK,J. Eugene Wukasch papers,none
6613,WUK,J. Eugene Wukasch papers,drawings
6614,WUK,J. Eugene Wukasch papers,drawings
6615,WUK,J. Eugene Wukasch papers,drawings
6616,WUK,J. Eugene Wukasch papers,drawings
6617,WUK,J. Eugene Wukasch papers,drawings
6618,WUK,J. Eugene Wukasch papers,drawings
6619,WUK,J. Eugene Wukasch papers,job files
6620,WUK,J. Eugene Wukasch papers,"drawings
job files"
6621,WUK,J. Eugene Wukasch papers,drawings
6622,WUK,J. Eugene Wukasch papers,drawings
6623,WUK,J. Eugene Wukasch papers,drawings
6624,WUK,J. Eugene Wukasch papers,drawings
6625,WUK,J. Eugene Wukasch papers,drawings
6626,WUK,J. Eugene Wukasch papers,"drawings
photographic"
6627,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6628,WUK,J. Eugene Wukasch papers,drawings
6629,WUK,J. Eugene Wukasch papers,drawings
6630,WUK,J. Eugene Wukasch papers,drawings
6631,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6632,WUK,J. Eugene Wukasch papers,drawings
6633,WUK,J. Eugene Wukasch papers,drawings
6634,WUK,J. Eugene Wukasch papers,drawings
6635,WUK,J. Eugene Wukasch papers,drawings
6636,WUK,J. Eugene Wukasch papers,drawings
6637,WUK,J. Eugene Wukasch papers,drawings
6638,WUK,J. Eugene Wukasch papers,drawings
6639,WUK,J. Eugene Wukasch papers,"drawings
job files"
6640,WUK,J. Eugene Wukasch papers,"drawings
job files"
6641,WUK,J. Eugene Wukasch papers,drawings
6642,WUK,J. Eugene Wukasch papers,"none
job files"
6643,WUK,J. Eugene Wukasch papers,drawings
6644,WUK,J. Eugene Wukasch papers,drawings
6645,WUK,J. Eugene Wukasch papers,drawings
6646,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6647,WUK,J. Eugene Wukasch papers,"drawings
specifications
job files"
6648,WUK,J. Eugene Wukasch papers,"drawings
job files"
6649,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6650,WUK,J. Eugene Wukasch papers,drawings
6651,WUK,J. Eugene Wukasch papers,drawings
6652,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6653,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6654,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6655,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6656,WUK,J. Eugene Wukasch papers,"drawings
job files
specifications"
6657,WUK,J. Eugene Wukasch papers,"none
job files"
6658,WUK,J. Eugene Wukasch papers,"none
drawings"
6659,WUK,J. Eugene Wukasch papers,"job files
drawings"
6660,WUK,J. Eugene Wukasch papers,"none
drawings"
6661,WUK,J. Eugene Wukasch papers,none
6662,WUK,J. Eugene Wukasch papers,none
6663,WUK,J. Eugene Wukasch papers,none
6664,WUK,J. Eugene Wukasch papers,"specifications
drawings
job files"
6665,WUK,J. Eugene Wukasch papers,"drawings
job files"
6666,WUK,J. Eugene Wukasch papers,"none
job files"
6667,WUK,J. Eugene Wukasch papers,"none
job files"
6668,WUK,J. Eugene Wukasch papers,none
6669,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6670,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6671,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6672,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6673,WUK,J. Eugene Wukasch papers,drawings
6674,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6675,WUK,J. Eugene Wukasch papers,drawings
6676,WUK,J. Eugene Wukasch papers,"drawings
job files"
6677,WUK,J. Eugene Wukasch papers,"drawings
job files"
6678,WUK,J. Eugene Wukasch papers,drawings
6679,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6680,WUK,J. Eugene Wukasch papers,drawings
6681,WUK,J. Eugene Wukasch papers,drawings
6682,WUK,J. Eugene Wukasch papers,drawings
6683,WUK,J. Eugene Wukasch papers,drawings
6684,WUK,J. Eugene Wukasch papers,drawings
6685,WUK,J. Eugene Wukasch papers,drawings
6686,WUK,J. Eugene Wukasch papers,"job files
drawings"
6687,WUK,J. Eugene Wukasch papers,drawings
6688,WUK,J. Eugene Wukasch papers,drawings
6689,WUK,J. Eugene Wukasch papers,drawings
6690,WUK,J. Eugene Wukasch papers,drawings
6691,WUK,J. Eugene Wukasch papers,drawings
6692,WUK,J. Eugene Wukasch papers,drawings
6693,WUK,J. Eugene Wukasch papers,drawings
6694,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6695,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files
specifications"
6696,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6697,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6698,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6699,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6700,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6701,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6702,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6703,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6704,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6705,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6706,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6707,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6708,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6709,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6710,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6711,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6712,WUK,J. Eugene Wukasch papers,"drawings
job files
photographic"
6713,WUK,J. Eugene Wukasch papers,"drawings
specifications
job files"
6714,WUK,J. Eugene Wukasch papers,"drawings
job files"
6715,WUK,J. Eugene Wukasch papers,drawings
6716,WUK,J. Eugene Wukasch papers,drawings
6717,WUK,J. Eugene Wukasch papers,"drawings
job files"
6718,WUK,J. Eugene Wukasch papers,drawings
6719,WUK,J. Eugene Wukasch papers,drawings
6720,WUK,J. Eugene Wukasch papers,drawings
6721,WUK,J. Eugene Wukasch papers,drawings
6722,WUK,J. Eugene Wukasch papers,drawings
6723,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6724,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6725,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6726,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6727,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6728,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6729,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6730,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6731,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6732,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6733,WUK,J. Eugene Wukasch papers,"drawings
photographic
job files"
6734,WUK,J. Eugene Wukasch papers,"drawings
photographic
job files"
6735,WUK,J. Eugene Wukasch papers,drawings
6736,WUK,J. Eugene Wukasch papers,"drawings
job files"
6737,WUK,J. Eugene Wukasch papers,"drawings
job files"
6738,WUK,J. Eugene Wukasch papers,"drawings
job files"
6739,WUK,J. Eugene Wukasch papers,"drawings
job files"
6740,WUK,J. Eugene Wukasch papers,drawings
6741,WUK,J. Eugene Wukasch papers,"drawings
job files"
6742,WUK,J. Eugene Wukasch papers,drawings
6743,WUK,J. Eugene Wukasch papers,drawings
6744,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6745,WUK,J. Eugene Wukasch papers,drawings
6746,WUK,J. Eugene Wukasch papers,drawings
6747,WUK,J. Eugene Wukasch papers,drawings
6748,WUK,J. Eugene Wukasch papers,"drawings
specifications"
6749,WUK,J. Eugene Wukasch papers,drawings
6750,WUK,J. Eugene Wukasch papers,drawings
6751,WUK,J. Eugene Wukasch papers,drawings
6752,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6753,WUK,J. Eugene Wukasch papers,drawings
6754,WUK,J. Eugene Wukasch papers,drawings
6755,WUK,J. Eugene Wukasch papers,drawings
6756,WUK,J. Eugene Wukasch papers,"drawings
job files"
6757,WUK,J. Eugene Wukasch papers,drawings
6758,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6759,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications
job files"
6760,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6761,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6762,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6763,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6764,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications
job files"
6765,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications
job files"
6766,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications"
6767,WUK,J. Eugene Wukasch papers,"drawings
undetermined
specifications
job files"
6768,WUK,J. Eugene Wukasch papers,drawings
6769,WUK,J. Eugene Wukasch papers,drawings
6770,WUK,J. Eugene Wukasch papers,"drawings
job files
photographic"
6771,WUK,J. Eugene Wukasch papers,"drawings
job files"
6772,WUK,J. Eugene Wukasch papers,drawings
6773,WUK,J. Eugene Wukasch papers,drawings
6774,WUK,J. Eugene Wukasch papers,"drawings
job files"
6775,WUK,J. Eugene Wukasch papers,"drawings
job files"
6776,WUK,J. Eugene Wukasch papers,"drawings
job files"
6777,WUK,J. Eugene Wukasch papers,"drawings
job files"
6778,WUK,J. Eugene Wukasch papers,"drawings
specifications
job files"
6779,WUK,J. Eugene Wukasch papers,"drawings
job files"
6780,WUK,J. Eugene Wukasch papers,"drawings
job files"
6781,WUK,J. Eugene Wukasch papers,drawings
6782,WUK,J. Eugene Wukasch papers,drawings
6783,WUK,J. Eugene Wukasch papers,"drawings
job files"
6784,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6785,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6786,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6787,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6788,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6789,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6790,WUK,J. Eugene Wukasch papers,"drawings
undetermined
job files"
6791,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6792,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
6793,WUK,J. Eugene Wukasch papers,"drawings
undetermined"
